persona_id,num_predictions,embedding_similarity,device_precision,device_recall,param_precision,param_recall,param_f1,numerical_precision,numerical_recall,numerical_f1,categorical_precision,categorical_recall,categorical_f1
persona_133,35,0.8454722,0.8714285714285714,0.8857142857142857,0.7523809523809524,0.7785714285714286,0.7425850340136054,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5952380952380952,0.6142857142857143,0.5952380952380952
persona_134,32,0.82085586,0.9375,0.96875,0.9322916666666666,0.921875,0.9145833333333333,0.375,0.375,0.375,0.34375,0.375,0.35416666666666663
persona_135,36,0.82459176,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.9421296296296295,0.9367724867724867,0.20833333333333334,0.20833333333333334,0.2037037037037037,0.5879629629629629,0.6018518518518517,0.5907407407407407
persona_136,28,0.80082285,0.8214285714285714,0.7678571428571429,0.7857142857142857,0.738095238095238,0.7460884353741496,0.32142857142857145,0.30357142857142855,0.3095238095238095,0.5,0.4642857142857143,0.47619047619047616
persona_137,27,0.7990231,0.8518518518518519,0.8518518518518519,0.8425925925925926,0.8055555555555556,0.8179012345679012,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.3333333333333333,0.308641975308642,0.3148148148148148
persona_138,37,0.7591637,0.8378378378378378,0.8108108108108109,0.8378378378378378,0.777027027027027,0.7936936936936937,0.32432432432432434,0.32432432432432434,0.32432432432432434,0.5135135135135135,0.4594594594594595,0.47657657657657654
persona_139,37,0.7996847,0.8918918918918919,0.8783783783783784,0.8783783783783784,0.8355855855855855,0.8465894465894467,0.24324324324324326,0.24324324324324326,0.24324324324324326,0.5405405405405406,0.518018018018018,0.5261261261261261
persona_140,20,0.8102664,0.95,0.95,0.925,0.9125,0.9095238095238095,0.45,0.425,0.4333333333333333,0.675,0.6833333333333333,0.6733333333333332
persona_141,28,0.8525564,0.9642857142857143,0.9464285714285714,0.9464285714285714,0.8928571428571429,0.9035714285714287,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.7857142857142857,0.744047619047619,0.7559523809523808
persona_142,24,0.73020697,0.9027777777777777,0.9166666666666666,0.90625,0.8194444444444443,0.8502976190476189,0.4166666666666667,0.3958333333333333,0.40277777777777773,0.5694444444444444,0.5138888888888888,0.5333333333333333
persona_143,31,0.8579428,0.9354838709677419,0.9354838709677419,0.8924731182795698,0.8387096774193549,0.8526881720430107,0.4838709677419355,0.46774193548387094,0.4731182795698925,0.46774193548387094,0.46774193548387094,0.46236559139784944
persona_144,49,0.9121734,0.9285714285714286,0.9387755102040817,0.8962585034013605,0.8979591836734694,0.8909620991253643,0.2653061224489796,0.2653061224489796,0.2653061224489796,0.41836734693877553,0.42857142857142855,0.42176870748299317
persona_145,30,0.86777014,0.9666666666666667,0.9666666666666667,0.95,0.9583333333333334,0.9507936507936509,0.18333333333333332,0.2,0.18888888888888886,0.6,0.5888888888888888,0.5933333333333334
persona_146,30,0.8154734,0.9222222222222222,0.8833333333333333,0.7877777777777779,0.788888888888889,0.7747089947089948,0.4222222222222222,0.4166666666666667,0.41555555555555557,0.7055555555555555,0.6444444444444444,0.6633333333333333
persona_147,25,0.7337293,0.8,0.8,0.7666666666666666,0.8,0.7786666666666667,0.16,0.16,0.16,0.24,0.24,0.24
persona_148,22,0.78089464,0.9318181818181818,0.9545454545454546,0.9015151515151515,0.9280303030303029,0.901082251082251,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.5151515151515151,0.5303030303030303,0.5136363636363637
persona_149,35,0.8903898,0.9428571428571428,0.9428571428571428,0.9285714285714286,0.880952380952381,0.8961904761904763,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.3142857142857143,0.2571428571428571,0.27619047619047615
persona_150,34,0.7484599,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.8382352941176471,0.8235294117647058,0.20588235294117646,0.19117647058823528,0.196078431372549,0.3235294117647059,0.3235294117647059,0.3235294117647059
persona_151,23,0.7344275,1.0,1.0,0.9782608695652174,0.9855072463768115,0.9768115942028986,0.391304347826087,0.391304347826087,0.391304347826087,0.7391304347826086,0.717391304347826,0.7246376811594202
persona_152,35,0.8386119,0.9142857142857143,0.9142857142857143,0.8428571428571427,0.8714285714285714,0.8466666666666667,0.18571428571428572,0.2,0.19047619047619047,0.38571428571428573,0.4,0.3904761904761905
persona_153,25,0.71939766,0.98,1.0,0.98,1.0,0.9866666666666666,0.4,0.4,0.4,0.7,0.72,0.7066666666666666
persona_154,40,0.85748446,0.975,0.975,0.9625,0.9625,0.9583333333333333,0.25,0.25,0.25,0.55,0.55,0.55
persona_155,23,0.8065567,1.0,0.9347826086956522,0.9347826086956522,0.9202898550724636,0.9130434782608695,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.8478260869565217,0.8043478260869565,0.8188405797101449
persona_156,38,0.8142482,0.9736842105263158,0.9605263157894737,0.9736842105263158,0.9451754385964911,0.9558897243107769,0.2631578947368421,0.25,0.25438596491228066,0.5526315789473685,0.5394736842105263,0.5438596491228069
persona_157,28,0.8739173,1.0,1.0,0.9821428571428571,0.9642857142857143,0.9642857142857143,0.5,0.5,0.5,0.7142857142857143,0.7142857142857143,0.7142857142857143
persona_158,26,0.7886146,0.8846153846153846,0.8846153846153846,0.8076923076923077,0.8846153846153846,0.832051282051282,0.21153846153846154,0.23076923076923078,0.21794871794871792,0.5384615384615384,0.5384615384615384,0.5384615384615384
persona_159,19,0.8180677,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.6842105263157895,0.6842105263157895,0.6842105263157895
persona_160,35,0.86093765,0.9714285714285714,0.9714285714285714,0.9619047619047618,0.9619047619047618,0.9600000000000001,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.5,0.5,0.4952380952380952
persona_161,28,0.74900657,0.9285714285714286,0.9345238095238094,0.9285714285714286,0.9107142857142856,0.905952380952381,0.26785714285714285,0.2857142857142857,0.2738095238095238,0.6785714285714286,0.6964285714285714,0.6785714285714286
persona_162,31,0.7914462,0.9193548387096774,0.9086021505376344,0.8467741935483871,0.8833333333333334,0.8541730670762929,0.45161290322580644,0.45161290322580644,0.45161290322580644,0.6021505376344085,0.6370967741935484,0.6072196620583719
persona_163,28,0.8262227,1.0,1.0,0.9702380952380951,0.9464285714285714,0.9476190476190477,0.26785714285714285,0.26785714285714285,0.2619047619047619,0.6607142857142857,0.6428571428571429,0.6428571428571429
persona_164,27,0.8850501,1.0,1.0,1.0,1.0,1.0,0.37037037037037035,0.37037037037037035,0.37037037037037035,0.7037037037037037,0.7037037037037037,0.7037037037037037
persona_165,34,0.7349837,0.8823529411764706,0.8676470588235294,0.8676470588235294,0.8161764705882353,0.8340336134453781,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.5294117647058824,0.4852941176470588,0.5
persona_166,35,0.82147175,0.8714285714285714,0.8857142857142857,0.8119047619047618,0.8857142857142857,0.8378231292517007,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.4761904761904761,0.5142857142857142,0.4895238095238095
persona_167,24,0.70580286,1.0,0.9791666666666666,0.9340277777777777,0.9166666666666666,0.9141865079365079,0.25,0.25,0.25,0.548611111111111,0.548611111111111,0.5388888888888889
persona_168,26,0.8058995,0.9230769230769231,0.9230769230769231,0.8557692307692307,0.8769230769230769,0.8556166056166055,0.34615384615384615,0.3269230769230769,0.3333333333333333,0.5256410256410257,0.5192307692307693,0.5179487179487179
persona_169,22,0.86543447,1.0,1.0,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.5454545454545454,0.5454545454545454,0.5454545454545454
persona_170,42,0.85030395,0.9523809523809523,0.9523809523809523,0.9007936507936508,0.9444444444444444,0.9119047619047619,0.2261904761904762,0.2261904761904762,0.22222222222222218,0.42857142857142855,0.42857142857142855,0.42857142857142855
persona_171,36,0.83127373,0.9074074074074073,0.9027777777777778,0.8425925925925926,0.8680555555555556,0.8414021164021164,0.2361111111111111,0.2361111111111111,0.23148148148148145,0.4907407407407407,0.4907407407407407,0.48888888888888893
persona_172,32,0.863914,0.9375,0.9375,0.8854166666666666,0.8697916666666666,0.8688988095238095,0.140625,0.15625,0.14583333333333331,0.5,0.4739583333333333,0.48333333333333334
persona_173,26,0.75397706,0.9230769230769231,0.9230769230769231,0.8846153846153846,0.9153846153846155,0.8918803418803419,0.25,0.2692307692307692,0.2564102564102564,0.5384615384615384,0.5256410256410257,0.5307692307692308
persona_174,28,0.8008103,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8928571428571429,0.9047619047619048,0.32142857142857145,0.32142857142857145,0.32142857142857145,0.5,0.5,0.5
persona_175,27,0.7404327,0.9629629629629629,0.9629629629629629,0.882716049382716,0.9166666666666666,0.8828924162257494,0.4074074074074074,0.4444444444444444,0.41975308641975306,0.6172839506172839,0.6543209876543209,0.6271604938271605
persona_176,27,0.80509907,1.0,1.0,0.9506172839506172,0.95679012345679,0.944973544973545,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.48148148148148145,0.5,0.4839506172839506
persona_177,26,0.8422131,1.0,0.9615384615384616,0.9615384615384616,0.939102564102564,0.9419413919413919,0.4423076923076923,0.46153846153846156,0.4487179487179487,0.7115384615384616,0.6987179487179487,0.6974358974358974
persona_178,30,0.83823043,0.8666666666666667,0.8666666666666667,0.8444444444444444,0.8166666666666667,0.8244444444444443,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.4,0.4,0.4
persona_179,28,0.8081217,0.875,0.8928571428571429,0.8363095238095237,0.863095238095238,0.8350340136054422,0.44642857142857145,0.4642857142857143,0.4523809523809524,0.5952380952380951,0.625,0.5988095238095238
persona_180,34,0.8642599,0.9852941176470589,1.0,0.946078431372549,0.9705882352941176,0.9549019607843138,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.4901960784313726,0.5,0.49411764705882355
persona_181,35,0.80233675,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9142857142857143,0.9238095238095236,0.2571428571428571,0.24285714285714285,0.2476190476190476,0.42857142857142855,0.42857142857142855,0.42857142857142855
persona_182,23,0.85062224,0.9565217391304348,0.9565217391304348,0.9202898550724636,0.9094202898550724,0.9140786749482402,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.5072463768115941,0.5072463768115941,0.5043478260869565
persona_183,34,0.80285645,0.9411764705882353,0.9264705882352942,0.9117647058823529,0.9313725490196078,0.9156862745098039,0.35294117647058826,0.3431372549019608,0.3470588235294118,0.5147058823529411,0.5294117647058824,0.5196078431372548
persona_184,26,0.7565146,0.9230769230769231,0.9230769230769231,0.8333333333333333,0.9230769230769231,0.864102564102564,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.6538461538461539,0.6538461538461539,0.6538461538461539
persona_185,22,0.88836366,0.9318181818181818,0.9545454545454546,0.9166666666666665,0.9545454545454546,0.9303030303030304,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.5681818181818182,0.5909090909090909,0.5757575757575757
persona_186,33,0.76497555,0.9090909090909091,0.9090909090909091,0.8484848484848485,0.8383838383838383,0.8272727272727272,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.5,0.505050505050505,0.49898989898989904
persona_187,27,0.87394565,1.0,0.9876543209876543,0.9691358024691357,0.9876543209876543,0.9728395061728394,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.7407407407407407,0.7407407407407407,0.7407407407407407
persona_188,27,0.75300145,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.8703703703703703,0.8641975308641975,0.2037037037037037,0.2222222222222222,0.20987654320987653,0.5185185185185185,0.46296296296296297,0.48148148148148145
persona_189,24,0.84261256,0.9444444444444443,0.9583333333333334,0.8618055555555554,0.9166666666666666,0.8697420634920635,0.375,0.4166666666666667,0.38888888888888884,0.8541666666666666,0.875,0.861111111111111
persona_190,25,0.81772524,1.0,1.0,0.9566666666666666,0.9666666666666666,0.9582857142857142,0.36,0.36,0.36,0.84,0.84,0.84
persona_191,27,0.82017565,1.0,1.0,0.9320987654320987,0.9814814814814815,0.94320987654321,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.6481481481481481,0.7037037037037037,0.6666666666666666
persona_192,18,0.7898322,0.8888888888888888,0.8703703703703703,0.8611111111111112,0.8500000000000001,0.845679012345679,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.5555555555555556,0.5138888888888888,0.5291005291005291
persona_193,25,0.7973098,1.0,1.0,0.99,0.98,0.980952380952381,0.32,0.32,0.32,0.5866666666666667,0.6,0.5920000000000001
persona_194,32,0.7285688,0.96875,0.953125,0.953125,0.9583333333333333,0.9520833333333334,0.21875,0.21875,0.21875,0.4375,0.421875,0.4270833333333333
persona_195,36,0.8355994,0.8611111111111112,0.8472222222222222,0.8333333333333334,0.8101851851851851,0.8185185185185185,0.25,0.25,0.25,0.3611111111111111,0.3472222222222222,0.35185185185185186
persona_196,30,0.8310038,0.9666666666666667,0.9666666666666667,0.9277777777777777,0.9277777777777777,0.9222222222222223,0.3,0.2833333333333333,0.2888888888888889,0.5333333333333333,0.5333333333333333,0.5333333333333333
persona_197,43,0.78492206,0.872093023255814,0.8953488372093024,0.813953488372093,0.8372093023255814,0.8093023255813953,0.27906976744186046,0.26744186046511625,0.2713178294573643,0.49612403100775193,0.5232558139534884,0.5
persona_198,35,0.89051795,0.9142857142857143,0.9,0.829047619047619,0.8928571428571429,0.8473469387755102,0.33809523809523806,0.37142857142857144,0.3476190476190476,0.45714285714285713,0.4761904761904761,0.46095238095238095
persona_199,43,0.93414783,0.9534883720930233,0.9534883720930233,0.9263565891472867,0.9534883720930233,0.9364341085271317,0.13953488372093023,0.13953488372093023,0.13953488372093023,0.46511627906976744,0.46511627906976744,0.46511627906976744
