persona_id,num_predictions,embedding_similarity,device_precision,device_recall,param_precision,param_recall,param_f1,numerical_precision,numerical_recall,numerical_f1,categorical_precision,categorical_recall,categorical_f1
persona_120,24,0.5742911,0.673611111111111,0.6805555555555555,0.6215277777777778,0.5916666666666667,0.5819444444444445,0.1111111111111111,0.125,0.11666666666666665,0.2708333333333333,0.2708333333333333,0.26388888888888884
persona_121,36,0.62201774,0.8611111111111112,0.8611111111111112,0.8472222222222222,0.824074074074074,0.8277777777777778,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.16666666666666666,0.1527777777777778,0.15740740740740738
persona_122,24,0.6129313,0.6805555555555555,0.7083333333333334,0.6416666666666667,0.623611111111111,0.6219576719576719,0.10416666666666667,0.125,0.1111111111111111,0.2638888888888889,0.28125,0.2648809523809524
persona_123,27,0.644683,0.7777777777777778,0.8148148148148148,0.691358024691358,0.6666666666666666,0.6654320987654321,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.46296296296296297,0.4691358024691358,0.46172839506172836
persona_124,47,0.6794137,0.7978723404255319,0.8085106382978723,0.7836879432624112,0.7801418439716311,0.774468085106383,0.11702127659574468,0.1276595744680851,0.12056737588652482,0.3617021276595745,0.35106382978723405,0.35460992907801414
persona_125,33,0.6625682,0.7575757575757576,0.7373737373737373,0.7323232323232324,0.6919191919191919,0.6991341991341992,0.13636363636363635,0.15151515151515152,0.14141414141414144,0.36363636363636365,0.30303030303030304,0.3181818181818182
persona_126,23,0.5556606,0.6956521739130435,0.6956521739130435,0.6521739130434783,0.6086956521739131,0.608695652173913,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.43478260869565216,0.391304347826087,0.40579710144927533
persona_127,32,0.6509218,0.7604166666666666,0.78125,0.7213541666666666,0.6875,0.6851190476190476,0.3125,0.28125,0.29166666666666663,0.421875,0.4427083333333333,0.4197916666666667
persona_128,31,0.6690977,0.7634408602150536,0.7741935483870968,0.7419354838709677,0.6854838709677419,0.6996927803379416,0.1774193548387097,0.1935483870967742,0.1827956989247312,0.41935483870967744,0.3763440860215054,0.39139784946236555
persona_129,24,0.6944456,0.7430555555555555,0.7708333333333334,0.725,0.7222222222222222,0.7057539682539682,0.20138888888888887,0.25,0.21527777777777776,0.3541666666666667,0.375,0.3611111111111111
persona_130,27,0.6325629,0.7037037037037037,0.7037037037037037,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.3333333333333333,0.3333333333333333,0.3333333333333333
persona_131,36,0.535083,0.7222222222222222,0.6944444444444444,0.7037037037037037,0.6388888888888888,0.6518518518518519,0.05555555555555555,0.041666666666666664,0.046296296296296294,0.2777777777777778,0.24537037037037038,0.2546296296296296
persona_132,27,0.5840436,0.7962962962962963,0.8148148148148148,0.728395061728395,0.7160493827160493,0.7209876543209878,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.2777777777777778,0.25925925925925924,0.26543209876543206
persona_133,35,0.63703364,0.6714285714285714,0.6714285714285714,0.6428571428571429,0.6214285714285714,0.620952380952381,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.45714285714285713,0.43809523809523804,0.44285714285714284
persona_134,32,0.6551827,0.78125,0.78125,0.765625,0.734375,0.7447916666666666,0.296875,0.3125,0.3020833333333333,0.25,0.25,0.25
persona_135,36,0.5747869,0.7268518518518517,0.75,0.7175925925925926,0.6967592592592592,0.6876984126984127,0.1111111111111111,0.09722222222222222,0.10185185185185185,0.3796296296296296,0.3611111111111111,0.3638888888888889
persona_136,28,0.66752994,0.75,0.7142857142857143,0.7202380952380951,0.7023809523809523,0.7,0.30357142857142855,0.30357142857142855,0.29761904761904756,0.39285714285714285,0.35714285714285715,0.369047619047619
persona_137,27,0.56250393,0.7592592592592593,0.7592592592592593,0.7222222222222222,0.70679012345679,0.7070546737213403,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.2222222222222222,0.22839506172839505,0.22098765432098766
persona_138,37,0.5468689,0.7297297297297297,0.7162162162162162,0.6959459459459459,0.6531531531531531,0.6615186615186615,0.22972972972972974,0.24324324324324326,0.23423423423423423,0.3783783783783784,0.36036036036036034,0.36036036036036034
persona_139,37,0.67300093,0.8108108108108109,0.7972972972972973,0.7792792792792792,0.740990990990991,0.742985842985843,0.22972972972972974,0.24324324324324326,0.23423423423423423,0.40540540540540543,0.38288288288288286,0.39099099099099094
persona_140,20,0.6340767,0.8,0.775,0.8,0.7125,0.7411904761904762,0.3,0.3,0.3,0.55,0.5,0.515
persona_141,28,0.6385719,0.8928571428571429,0.9107142857142857,0.8928571428571429,0.8214285714285714,0.8309523809523809,0.375,0.39285714285714285,0.38095238095238093,0.6607142857142857,0.6369047619047619,0.6369047619047619
persona_142,24,0.54858375,0.7152777777777777,0.75,0.6625,0.5520833333333334,0.5833333333333334,0.09722222222222221,0.14583333333333334,0.10416666666666667,0.3333333333333333,0.2569444444444444,0.2805555555555555
persona_143,31,0.6411636,0.7741935483870968,0.7580645161290323,0.7473118279569892,0.6666666666666666,0.6913978494623656,0.4032258064516129,0.4032258064516129,0.3978494623655914,0.3548387096774194,0.3064516129032258,0.3225806451612903
persona_144,49,0.68596363,0.7346938775510204,0.7142857142857143,0.7074829931972788,0.6496598639455782,0.6693877551020407,0.16326530612244897,0.15306122448979592,0.15646258503401358,0.2755102040816326,0.2653061224489796,0.2653061224489796
persona_145,30,0.63379234,0.8666666666666667,0.9,0.8111111111111111,0.8166666666666667,0.8,0.15,0.16666666666666666,0.15555555555555553,0.4,0.41111111111111115,0.39444444444444443
persona_146,30,0.60838664,0.6166666666666667,0.6277777777777778,0.5355555555555556,0.4805555555555555,0.47777777777777775,0.21666666666666667,0.2,0.2,0.39444444444444443,0.4166666666666667,0.3911111111111111
persona_147,25,0.5246418,0.72,0.72,0.68,0.68,0.68,0.0,0.0,0.0,0.12,0.12,0.12
persona_148,22,0.633359,0.6363636363636364,0.6818181818181818,0.5984848484848485,0.587121212121212,0.5813852813852813,0.20454545454545456,0.22727272727272727,0.2121212121212121,0.3409090909090909,0.36363636363636365,0.3484848484848485
persona_149,35,0.7651944,0.8,0.8,0.8,0.761904761904762,0.7714285714285715,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.17142857142857143,0.15714285714285714,0.16190476190476188
persona_150,34,0.51725733,0.6764705882352942,0.6470588235294118,0.6176470588235294,0.5686274509803922,0.5833333333333333,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.1568627450980392,0.16176470588235295
persona_151,23,0.6165486,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.8768115942028986,0.898550724637681,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.6521739130434783,0.5869565217391305,0.608695652173913
persona_152,35,0.5997281,0.8190476190476191,0.8571428571428571,0.730952380952381,0.7285714285714285,0.7257142857142856,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.22142857142857142,0.24285714285714285,0.22857142857142854
persona_153,25,0.6078661,0.84,0.82,0.75,0.68,0.7009523809523809,0.24,0.24,0.24,0.39,0.4,0.3942857142857143
persona_154,40,0.6940652,0.9,0.875,0.8625,0.8166666666666667,0.8241666666666667,0.225,0.225,0.225,0.425,0.4,0.4083333333333333
persona_155,23,0.6384364,0.9202898550724636,0.8623188405797101,0.7572463768115941,0.7420289855072464,0.7273291925465838,0.5434782608695652,0.536231884057971,0.5289855072463768,0.6304347826086957,0.5652173913043478,0.5797101449275361
persona_156,38,0.6424462,0.7105263157894737,0.6973684210526315,0.6842105263157895,0.6600877192982457,0.6552631578947368,0.15789473684210525,0.14473684210526316,0.14912280701754385,0.32894736842105265,0.32894736842105265,0.3245614035087719
persona_157,28,0.65959173,0.738095238095238,0.7083333333333333,0.7142857142857143,0.6470238095238094,0.655952380952381,0.3392857142857143,0.33333333333333337,0.3273809523809524,0.48214285714285715,0.41666666666666663,0.43690476190476185
persona_158,26,0.6593146,0.7307692307692307,0.7307692307692307,0.6730769230769231,0.6346153846153846,0.6435897435897436,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.3269230769230769,0.34615384615384615
persona_159,19,0.62283707,0.7807017543859649,0.8421052631578947,0.7210526315789473,0.7894736842105263,0.7280701754385964,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.4868421052631579,0.5263157894736842,0.4947368421052632
persona_160,35,0.7221013,0.8285714285714286,0.8571428571428571,0.8114285714285714,0.8095238095238095,0.7991836734693877,0.2714285714285714,0.2857142857142857,0.27619047619047615,0.4095238095238095,0.42857142857142855,0.4142857142857143
persona_161,28,0.5618404,0.75,0.7321428571428571,0.6666666666666666,0.6547619047619049,0.6476190476190476,0.19642857142857142,0.21428571428571427,0.20238095238095236,0.48214285714285715,0.4642857142857143,0.47023809523809523
persona_162,31,0.6652255,0.7473118279569891,0.7634408602150536,0.6376344086021505,0.5720430107526882,0.5843108504398828,0.2806451612903226,0.3225806451612903,0.2903225806451613,0.47311827956989244,0.3951612903225806,0.41505376344086015
persona_163,28,0.6590058,0.6666666666666666,0.7142857142857143,0.6488095238095238,0.6488095238095238,0.6261904761904763,0.23214285714285715,0.23214285714285715,0.2261904761904762,0.36904761904761907,0.35714285714285715,0.35119047619047616
persona_164,27,0.67895854,0.7962962962962963,0.7962962962962963,0.7592592592592591,0.7160493827160493,0.7098765432098766,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5,0.4753086419753086,0.4753086419753086
persona_165,34,0.5815528,0.6764705882352942,0.6911764705882353,0.6450980392156863,0.5955882352941176,0.6098039215686274,0.17647058823529413,0.20588235294117646,0.18627450980392157,0.4264705882352941,0.38235294117647056,0.392156862745098
persona_166,35,0.6110383,0.6142857142857143,0.6285714285714286,0.5761904761904763,0.6,0.5742857142857142,0.15714285714285714,0.17142857142857143,0.1619047619047619,0.2333333333333333,0.2571428571428571,0.2419047619047619
persona_167,24,0.57571787,0.9305555555555557,0.9583333333333334,0.8902777777777778,0.8576388888888888,0.8468253968253968,0.25,0.25,0.25,0.5138888888888888,0.4791666666666667,0.4777777777777777
persona_168,26,0.62591755,0.7564102564102563,0.7692307692307693,0.7435897435897435,0.6653846153846155,0.6923076923076923,0.23076923076923078,0.21153846153846154,0.21794871794871795,0.4423076923076923,0.4230769230769231,0.42948717948717946
persona_169,22,0.6950409,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9393939393939393,0.9151515151515153,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.5454545454545454,0.5227272727272727,0.5303030303030303
persona_170,42,0.6667844,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.7182539682539681,0.7134920634920635,0.13095238095238096,0.13095238095238096,0.12698412698412698,0.2857142857142857,0.2857142857142857,0.2857142857142857
persona_171,36,0.64791894,0.625,0.6111111111111112,0.6296296296296295,0.5717592592592592,0.5876984126984126,0.10185185185185185,0.1111111111111111,0.10555555555555556,0.3333333333333333,0.2962962962962963,0.30925925925925923
persona_172,32,0.5876136,0.828125,0.84375,0.7708333333333333,0.6875,0.7166666666666666,0.125,0.125,0.125,0.34375,0.30729166666666663,0.3208333333333333
persona_173,26,0.6523976,0.8461538461538461,0.8269230769230769,0.7692307692307693,0.75,0.7487179487179486,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.38461538461538464,0.34615384615384615,0.3589743589743589
persona_174,28,0.6143046,0.75,0.75,0.738095238095238,0.6964285714285714,0.7071428571428571,0.19642857142857142,0.21428571428571427,0.20238095238095236,0.25,0.25,0.25
persona_175,27,0.6004748,0.7407407407407407,0.7777777777777778,0.691358024691358,0.75,0.7033509700176367,0.2777777777777778,0.3333333333333333,0.2962962962962963,0.42592592592592593,0.4691358024691358,0.437037037037037
persona_176,27,0.60593903,0.8518518518518519,0.8148148148148148,0.7962962962962963,0.7160493827160493,0.7432098765432099,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.42592592592592593,0.35802469135802467,0.3814814814814814
persona_177,26,0.70410836,0.8846153846153846,0.9230769230769231,0.823076923076923,0.8878205128205128,0.8363553113553113,0.38461538461538464,0.4230769230769231,0.3974358974358974,0.657051282051282,0.6794871794871794,0.6483516483516483
persona_178,30,0.6363209,0.7166666666666667,0.7333333333333333,0.6666666666666666,0.6833333333333333,0.6666666666666666,0.15,0.16666666666666666,0.15555555555555553,0.25,0.26666666666666666,0.25555555555555554
persona_179,28,0.54186267,0.7142857142857143,0.7321428571428571,0.6488095238095237,0.5952380952380952,0.6083333333333333,0.32142857142857145,0.32142857142857145,0.32142857142857145,0.3392857142857143,0.35714285714285715,0.34523809523809523
persona_180,34,0.7433744,0.9411764705882353,0.9411764705882353,0.9264705882352942,0.9264705882352942,0.9215686274509803,0.16176470588235295,0.17647058823529413,0.16666666666666666,0.47058823529411764,0.47058823529411764,0.47058823529411764
persona_181,35,0.6693158,0.8,0.8,0.7714285714285715,0.7428571428571429,0.7476190476190475,0.14285714285714285,0.12857142857142856,0.1333333333333333,0.34285714285714286,0.34285714285714286,0.34285714285714286
persona_182,23,0.5912988,0.7608695652173914,0.753623188405797,0.717391304347826,0.6898550724637681,0.6840579710144927,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.3550724637681159,0.36231884057971014,0.3463768115942029
persona_183,34,0.6522296,0.6470588235294118,0.6470588235294118,0.6176470588235294,0.5931372549019607,0.6019607843137256,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.29411764705882354,0.27941176470588236,0.28431372549019607
persona_184,26,0.6470619,0.75,0.75,0.7115384615384616,0.6538461538461539,0.6717948717948719,0.17307692307692307,0.19230769230769232,0.17948717948717946,0.4230769230769231,0.37820512820512814,0.391025641025641
persona_185,22,0.7303248,0.7575757575757575,0.7727272727272727,0.7386363636363636,0.7272727272727273,0.7283549783549784,0.20454545454545456,0.22727272727272727,0.2121212121212121,0.3939393939393939,0.38636363636363635,0.38484848484848483
persona_186,33,0.5979134,0.5959595959595959,0.5909090909090909,0.5454545454545454,0.5454545454545454,0.5242424242424242,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.3838383838383838,0.35353535353535354,0.3616161616161616
persona_187,27,0.63959897,0.7962962962962963,0.802469135802469,0.7777777777777778,0.7222222222222222,0.7370370370370369,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.5555555555555556,0.5555555555555556,0.5432098765432098
persona_188,27,0.62319857,0.8148148148148148,0.7962962962962963,0.7592592592592593,0.6790123456790123,0.7037037037037037,0.05555555555555555,0.07407407407407407,0.06172839506172839,0.4074074074074074,0.3333333333333333,0.35802469135802467
persona_189,24,0.6941893,0.875,0.9375,0.767361111111111,0.7430555555555555,0.7218253968253968,0.3958333333333333,0.3958333333333333,0.38888888888888884,0.5625,0.5625,0.5555555555555555
persona_190,25,0.6330729,0.82,0.84,0.76,0.72,0.7266666666666666,0.28,0.28,0.28,0.54,0.56,0.5466666666666666
persona_191,27,0.6948758,0.808641975308642,0.8333333333333334,0.7870370370370371,0.7314814814814815,0.7416225749559083,0.2716049382716049,0.2962962962962963,0.2777777777777778,0.5308641975308642,0.5,0.5
persona_192,18,0.6535103,0.8611111111111112,0.8703703703703703,0.8333333333333334,0.7648148148148147,0.7805555555555556,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.5,0.4583333333333333,0.47354497354497344
persona_193,25,0.63997287,0.86,0.88,0.8333333333333333,0.78,0.792,0.26,0.26,0.2533333333333333,0.56,0.52,0.5333333333333333
persona_194,32,0.5861227,0.8125,0.796875,0.734375,0.7135416666666666,0.7166666666666666,0.15625,0.15625,0.15625,0.25,0.22395833333333331,0.23333333333333334
persona_195,36,0.6032493,0.7777777777777778,0.7638888888888888,0.7361111111111112,0.6898148148148149,0.7055555555555555,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.25,0.25,0.25
persona_196,30,0.7047029,0.8833333333333333,0.8833333333333333,0.85,0.8111111111111111,0.8244444444444444,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.43333333333333335,0.43333333333333335,0.43333333333333335
persona_197,43,0.65663135,0.7170542635658914,0.7325581395348837,0.6868217054263566,0.6356589147286822,0.637984496124031,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.3178294573643411,0.32558139534883723,0.31007751937984496
persona_198,35,0.6710868,0.8142857142857143,0.7857142857142857,0.7238095238095238,0.7071428571428572,0.7057142857142857,0.21428571428571427,0.22857142857142856,0.21904761904761902,0.4,0.4095238095238095,0.3952380952380952
persona_199,43,0.7423494,0.7906976744186046,0.813953488372093,0.753875968992248,0.7790697674418605,0.7586932447397564,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.37790697674418605,0.3953488372093023,0.38427464008859363
